case_id,source_case_id,stratum,prefix_depth,condition_id,question_policy,budget,questions_used,usage_mode,canonical_run_id,initial_predicted_domain,final_predicted_domain,initial_correct,final_correct,truth_retention,rescued_from_wrong,initial_entropy,final_entropy,mean_information_gain,mean_entropy_reduction_per_question,harmful_question_rate,question_trace
procurement-payment-order__noisy,procurement-payment-order,noisy,3,masked-adversarial,random,0,0,canonical-cnl,procurement-payment-order__noisy_masked_p3_rich,procurement,procurement,1,1,1,0,0,0,0,0,0,
procurement-payment-order__noisy,procurement-payment-order,noisy,3,masked-adversarial,random,1,0,canonical-cnl,procurement-payment-order__noisy_masked_p3_rich,procurement,procurement,1,1,1,0,0,0,0,0,0,
procurement-payment-order__noisy,procurement-payment-order,noisy,3,masked-adversarial,random,2,0,canonical-cnl,procurement-payment-order__noisy_masked_p3_rich,procurement,procurement,1,1,1,0,0,0,0,0,0,
procurement-payment-order__noisy,procurement-payment-order,noisy,3,masked-adversarial,random,3,0,canonical-cnl,procurement-payment-order__noisy_masked_p3_rich,procurement,procurement,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,information-gain,0,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,information-gain,1,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,information-gain,2,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,information-gain,3,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,top-domain,0,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,top-domain,1,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,top-domain,2,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,top-domain,3,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,random,0,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,random,1,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,random,2,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,clean-gold,random,3,0,canonical-cnl,maintenance-generic__paraphrased_clean_p2_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,information-gain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,information-gain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,information-gain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,information-gain,3,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,top-domain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,top-domain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,top-domain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,sample,0,0,1,0,1.565,1.972,0.976,-0.203,0.5,manuscript-review:no | package-dispatch:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,top-domain,3,3,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,sample,0,0,0,0,1.565,0,0.984,0.522,0.667,manuscript-review:no | package-dispatch:no | sample-assay:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,random,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,random,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-revision:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,random,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,sample,0,0,1,0,1.565,1.972,0.976,-0.203,0.5,manuscript-revision:no | package-tracking:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-noisy,random,3,3,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,maintenance,0,1,1,1,1.565,0.953,0.829,0.204,0.333,manuscript-revision:no | package-tracking:no | maintenance-repair:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,information-gain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,information-gain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,information-gain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,information-gain,3,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,top-domain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,top-domain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,top-domain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,top-domain,3,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,random,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,random,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,1,0.952,0.565,1,package-dispatch:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,random,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.976,0.782,1,package-dispatch:no | manuscript-revision:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,2,masked-adversarial,random,3,2,canonical-cnl,maintenance-generic__paraphrased_masked_p2_rich,manuscript,manuscript,0,0,0,0,1.565,0,0.976,0.782,1,package-dispatch:no | manuscript-revision:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,information-gain,0,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,information-gain,1,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,information-gain,2,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,information-gain,3,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,top-domain,0,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,top-domain,1,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,top-domain,2,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,top-domain,3,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,random,0,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,random,1,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,random,2,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,clean-gold,random,3,0,canonical-cnl,maintenance-generic__paraphrased_clean_p3_rich,maintenance,maintenance,1,1,1,0,0,0,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,information-gain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,information-gain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,information-gain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,sample,0,0,1,0,1.565,1.972,0.976,-0.203,0.5,manuscript-review:no | package-dispatch:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,information-gain,3,3,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,compliance,0,0,1,0,1.565,2,0.984,-0.145,0.333,manuscript-review:no | package-dispatch:no | sample-assay:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,top-domain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,top-domain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,top-domain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,sample,0,0,1,0,1.565,1.972,0.976,-0.203,0.5,manuscript-review:no | package-dispatch:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,top-domain,3,3,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,compliance,0,0,1,0,1.565,2,0.984,-0.145,0.333,manuscript-review:no | package-dispatch:no | sample-assay:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,random,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,random,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-revision:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,random,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,1,0,1.565,1.972,0.976,-0.203,0.5,manuscript-revision:no | sample-temperature:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-noisy,random,3,3,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,1,0,1.565,1.642,0.829,-0.026,0.333,manuscript-revision:no | sample-temperature:no | compliance-signoff:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,information-gain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,information-gain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,information-gain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,information-gain,3,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,top-domain,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,top-domain,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,1,0.952,0.565,1,manuscript-review:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,top-domain,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,top-domain,3,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,package,0,0,0,0,1.565,0,0.976,0.782,1,manuscript-review:no | package-dispatch:yes
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,random,0,0,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1.565,0,0,0,
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,random,1,1,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,manuscript,0,0,0,0,1.565,1,0.952,0.565,1,package-dispatch:no
maintenance-generic__paraphrased,maintenance-generic,paraphrased,3,masked-adversarial,random,2,2,canonical-cnl,maintenance-generic__paraphrased_masked_p3_rich,manuscript,sample,0,0,0,0,1.565,0,0.976,0.782,1,package-dispatch:no | sample-assay:yes
